PROVINCE_CODE,CITY_CODE,DISTRICT_CODE,STANDARD_YEAR_MONTH,WEEKDAY_WEEKEND,GENDER,AGE_GROUP,TIME_SLOT,RESIDENTIAL_POPULATION,WORKING_POPULATION,VISITING_POPULATION
11,11140,11140156,202309,W,F,45,T09,23.17,43.81,36.53
11,11140,11140171,202307,W,F,65,T15,99.01,40.57,39.93
11,11650,11650106,202109,H,M,35,T06,1121.5,80.36,347.24
11,11140,11140129,202303,H,F,30,T09,25.26,7.04,29.17
11,11560,11560133,202202,W,F,35,T21,1721.59,123.8,284.98
11,11560,11560121,202208,H,F,10,T21,775.26,8.73,106.31
11,11140,11140128,202106,W,F,65,T06,10.93,4.72,5.66
11,11140,11140151,202211,W,M,15,T18,27.33,0.0,26.39
11,11650,11650106,202304,W,M,15,T06,801.01,0.01,341.99
11,11140,11140114,202311,W,F,35,T21,297.41,28.44,126.86
11,11560,11560104,202311,H,F,40,T18,498.6,59.64,400.73
11,11560,11560108,202203,H,M,45,T18,234.48,21.64,118.71
11,11140,11140113,202106,H,F,40,T12,3.16,6.76,45.65
11,11140,11140125,202203,H,M,15,T24,11.36,0.0,18.34
11,11560,11560101,202211,W,M,60,T09,216.79,96.86,142.51
11,11140,11140152,202212,H,M,20,T24,40.68,2.09,19.87
11,11560,11560121,202310,W,M,15,T06,256.98,0.0,102.59
11,11560,11560121,202107,W,M,60,T12,193.0,273.78,271.9
11,11140,11140138,202308,H,M,35,T12,57.69,30.49,95.25
11,11140,11140145,202111,H,M,65,T06,10.88,7.02,16.3
11,11560,11560110,202201,H,F,55,T15,1082.98,237.26,1179.28
11,11140,11140101,202205,H,M,35,T15,5.3,15.92,82.26
11,11560,11560108,202109,W,F,65,T15,114.97,36.87,61.58
11,11560,11560106,202307,W,M,30,T09,45.78,42.81,85.56
11,11560,11560126,202303,H,F,60,T12,65.46,13.95,33.08
11,11560,11560121,202104,W,F,15,T06,174.95,0.0,78.07
11,11140,11140133,202309,H,M,50,T15,30.65,13.82,33.84
11,11140,11140146,202305,W,F,35,T06,64.93,13.8,42.73
11,11650,11650111,202205,W,M,25,T09,43.85,23.63,44.75
11,11140,11140132,202301,W,F,20,T06,69.32,13.21,45.04
11,11140,11140156,202111,H,F,40,T09,6.4,3.2,19.37
11,11560,11560101,202112,H,M,10,T21,766.01,2.88,135.67
11,11140,11140101,202303,W,F,40,T18,40.47,55.21,57.61
11,11140,11140149,202212,W,M,65,T21,33.01,2.79,19.6
11,11140,11140128,202101,H,M,10,T15,2.91,0.47,8.56
11,11140,11140101,202302,H,F,20,T06,19.48,5.31,12.84
11,11560,11560131,202309,H,F,25,T18,48.87,5.26,77.55
11,11140,11140110,202302,W,M,60,T21,24.32,2.47,13.84
11,11560,11560116,202105,W,F,65,T09,60.65,37.31,54.32
11,11140,11140119,202211,W,F,10,T24,17.95,0.12,4.5
11,11560,11560106,202109,H,M,55,T12,56.13,21.65,46.57
11,11140,11140149,202212,W,M,60,T24,40.45,3.09,18.05
11,11140,11140134,202306,W,M,35,T24,62.59,8.55,20.29
11,11140,11140136,202209,W,F,25,T09,15.6,45.29,22.9
11,11140,11140174,202112,W,M,50,T09,23.53,15.64,21.15
11,11560,11560105,202308,H,M,45,T18,407.37,83.54,536.83
11,11650,11650104,202301,W,F,35,T18,39.74,6.48,28.52
11,11140,11140120,202109,H,F,50,T24,39.24,2.2,11.39
11,11560,11560101,202304,W,M,10,T18,788.61,4.65,205.65
11,11140,11140162,202307,H,F,35,T15,1631.6,232.2,1147.6
11,11140,11140104,202105,H,M,50,T24,10.34,6.39,23.34
11,11140,11140122,202306,W,M,35,T24,166.71,12.3,36.91
11,11140,11140149,202102,H,M,15,T18,9.08,0.0,21.34
11,11140,11140122,202104,H,M,35,T12,11.44,24.5,99.84
11,11560,11560112,202301,W,M,15,T09,76.93,0.0,30.45
11,11140,11140114,202203,H,M,25,T18,12.53,21.58,133.77
11,11140,11140132,202208,W,F,55,T21,38.28,12.9,15.76
11,11560,11560108,202201,H,F,55,T18,163.75,12.41,70.56
11,11140,11140165,202312,W,M,55,T24,330.91,16.51,52.51
11,11560,11560102,202211,H,F,35,T12,69.45,6.34,87.92
11,11650,11650102,202105,W,M,25,T15,688.45,2188.57,984.51
11,11650,11650104,202107,H,M,65,T15,52.12,19.7,125.88
11,11560,11560122,202210,H,M,45,T15,72.96,13.38,45.13
11,11140,11140173,202209,W,M,10,T09,35.15,2.3,33.23
11,11140,11140119,202104,H,F,25,T18,2.4,1.48,18.16
11,11140,11140139,202110,W,F,20,T24,66.77,6.34,11.0
11,11140,11140130,202306,H,M,45,T21,39.72,2.56,12.66
11,11560,11560110,202210,H,M,65,T09,807.68,208.89,1094.99
11,11140,11140174,202207,W,M,45,T12,26.66,11.4,26.93
11,11140,11140130,202309,H,F,15,T12,9.62,0.0,14.7
11,11140,11140174,202307,H,M,35,T21,42.58,2.76,12.17
11,11140,11140126,202305,W,M,50,T12,31.14,185.23,165.88
11,11140,11140120,202203,H,M,55,T06,41.14,21.92,50.13
11,11140,11140164,202210,W,M,15,T18,16.47,0.0,24.96
11,11140,11140134,202301,W,F,40,T06,28.94,35.68,22.66
11,11650,11650102,202112,W,F,30,T12,872.05,2515.02,857.5
11,11140,11140156,202101,W,F,25,T12,2.16,20.51,12.69
11,11560,11560118,202305,H,M,25,T21,460.76,24.65,122.98
11,11560,11560115,202309,W,M,70,T06,417.27,0.0,171.49
11,11140,11140119,202210,H,M,45,T12,5.89,9.18,27.33
11,11560,11560117,202109,H,M,55,T12,58.37,14.8,70.24
11,11140,11140155,202203,H,M,20,T24,6.39,1.02,46.73
11,11560,11560134,202104,W,F,35,T21,66.33,4.2,14.71
11,11560,11560106,202110,H,F,25,T18,78.53,11.22,115.89
11,11140,11140122,202207,W,M,40,T12,64.15,251.76,273.73
11,11560,11560115,202109,H,F,20,T06,313.87,33.28,104.24
11,11560,11560130,202305,H,M,25,T24,33.6,0.69,7.65
11,11560,11560122,202204,W,F,40,T12,55.0,46.29,25.92
11,11140,11140108,202106,W,F,60,T24,1.47,4.01,1.56
11,11140,11140122,202310,W,F,20,T24,93.92,3.49,18.57
11,11140,11140146,202207,H,F,70,T12,26.42,0.0,20.1
11,11140,11140161,202203,H,M,50,T06,9.93,12.79,28.32
11,11140,11140117,202108,W,M,35,T24,35.25,5.89,33.65
11,11650,11650110,202208,H,M,50,T24,76.85,4.41,29.9
11,11140,11140174,202207,H,M,30,T18,32.15,2.36,22.48
11,11560,11560121,202207,H,F,30,T12,273.09,85.32,378.21
11,11140,11140135,202312,W,M,10,T21,35.97,0.17,7.17
11,11560,11560118,202106,W,M,60,T24,679.18,17.41,76.77
11,11650,11650107,202112,W,M,35,T18,1391.55,600.47,1940.61
11,11140,11140169,202203,W,F,35,T24,19.49,0.96,7.51
11,11140,11140108,202104,W,F,50,T06,1.52,28.36,5.86
11,11140,11140150,202201,H,F,65,T12,8.35,8.18,32.2
11,11560,11560120,202112,W,M,40,T24,79.05,3.76,15.98
11,11650,11650109,202103,W,F,25,T24,213.25,7.57,13.8
11,11140,11140130,202304,H,F,65,T24,17.09,0.43,2.68
11,11560,11560103,202310,W,M,70,T21,265.03,0.0,58.49
11,11140,11140130,202310,H,M,25,T12,14.14,5.31,24.45
11,11560,11560134,202102,W,F,30,T09,33.3,44.21,20.95
11,11140,11140148,202309,W,F,15,T15,137.23,0.0,354.32
11,11560,11560111,202104,W,M,50,T15,92.29,103.53,117.83
11,11140,11140103,202301,H,M,60,T21,88.67,8.46,30.49
11,11560,11560110,202303,H,M,45,T18,1706.81,485.31,1249.33
11,11560,11560129,202306,H,F,30,T12,133.3,24.67,102.47
11,11140,11140112,202102,H,F,30,T24,29.59,6.68,77.52
11,11140,11140128,202306,H,M,25,T12,26.97,13.25,50.21
11,11650,11650110,202303,W,M,15,T18,30.17,0.45,17.88
11,11140,11140161,202312,H,M,20,T18,32.76,9.16,102.98
11,11140,11140111,202304,H,M,55,T09,164.26,87.55,394.64
11,11140,11140105,202305,W,M,35,T15,144.33,1560.41,614.72
11,11140,11140165,202109,H,F,40,T18,239.02,39.98,120.18
11,11140,11140149,202112,W,M,20,T24,15.83,2.79,11.88
11,11140,11140167,202311,W,F,10,T06,98.74,1.29,150.38
11,11140,11140134,202105,H,F,10,T06,7.51,0.06,6.28
11,11140,11140125,202303,H,F,25,T15,64.24,57.99,253.53
11,11560,11560129,202102,H,M,25,T12,110.52,34.08,86.73
11,11140,11140152,202110,H,M,20,T12,10.2,4.63,38.37
11,11560,11560124,202203,W,M,55,T15,105.47,143.27,127.17
11,11140,11140161,202205,W,F,45,T18,9.13,36.58,58.11
11,11140,11140142,202107,H,M,70,T06,14.19,0.01,10.59
11,11140,11140147,202305,W,F,70,T15,52.56,0.0,38.28
11,11140,11140131,202310,H,M,15,T21,58.57,0.0,21.03
11,11140,11140141,202302,W,M,60,T09,11.12,28.51,29.01
11,11140,11140111,202105,W,M,50,T24,25.38,7.59,33.31
11,11140,11140129,202304,H,F,10,T06,42.34,0.2,6.14
11,11140,11140112,202210,W,F,60,T18,55.78,46.46,44.36
11,11140,11140121,202203,H,F,40,T24,72.76,5.72,26.9
11,11140,11140139,202201,H,F,25,T24,25.1,1.16,5.01
11,11560,11560125,202208,H,M,25,T21,146.39,19.62,70.29
11,11140,11140160,202203,H,M,10,T21,3.17,0.0,1.62
11,11560,11560103,202109,H,M,70,T15,75.38,0.0,88.65
11,11140,11140102,202303,H,F,25,T12,19.63,27.06,84.24
11,11140,11140132,202310,W,F,70,T21,111.79,0.0,19.83
11,11140,11140161,202203,H,F,65,T15,5.27,6.68,14.24
11,11560,11560133,202108,H,F,15,T09,868.07,0.0,241.23
11,11560,11560120,202101,W,F,65,T18,54.99,9.03,13.34
11,11650,11650104,202108,W,M,65,T15,39.4,24.6,93.88
11,11140,11140156,202304,W,F,40,T18,36.3,8.88,45.59
11,11560,11560127,202212,H,F,60,T15,138.96,33.34,90.46
11,11560,11560113,202306,W,M,70,T09,339.9,0.0,354.24
11,11560,11560113,202101,H,M,40,T21,335.95,27.08,78.58
11,11140,11140145,202107,W,M,60,T09,10.43,47.23,46.93
11,11140,11140123,202105,W,F,10,T06,3.87,0.85,3.82
11,11140,11140165,202309,W,M,20,T21,186.17,27.63,130.77
11,11140,11140125,202203,W,M,55,T12,18.6,186.16,132.53
11,11140,11140145,202206,H,F,65,T12,10.33,6.44,24.98
11,11140,11140138,202107,H,F,60,T15,42.9,12.97,37.01
11,11560,11560123,202110,W,F,20,T21,83.72,5.41,17.86
11,11560,11560127,202202,H,M,40,T06,273.52,27.01,73.3
11,11140,11140119,202204,H,F,20,T18,4.36,1.44,13.13
11,11560,11560102,202201,W,F,60,T21,48.64,3.93,20.57
11,11560,11560118,202307,H,F,55,T09,478.52,63.43,159.72
11,11560,11560128,202308,H,F,55,T24,336.41,12.97,46.59
11,11650,11650109,202310,H,F,50,T09,77.34,6.9,30.73
11,11140,11140155,202204,W,F,65,T09,6.09,34.1,41.2
11,11560,11560108,202312,W,M,45,T15,166.4,211.65,298.83
11,11560,11560103,202206,W,F,10,T18,63.21,1.76,22.08
11,11140,11140142,202210,H,F,30,T12,6.88,10.67,59.96
11,11560,11560113,202305,W,F,35,T18,381.2,116.64,230.46
11,11560,11560101,202101,H,F,30,T12,473.62,86.48,348.1
11,11140,11140115,202110,H,M,50,T21,7.05,4.2,19.85
11,11140,11140103,202107,W,F,20,T12,9.18,176.81,141.46
11,11650,11650104,202111,H,F,10,T21,117.38,0.83,22.46
11,11140,11140131,202309,H,F,70,T12,93.39,0.0,83.5
11,11560,11560113,202101,H,F,40,T21,324.85,22.15,44.5
11,11140,11140173,202108,W,F,15,T12,7.09,0.13,17.77
11,11140,11140144,202309,H,M,60,T24,178.56,10.93,43.08
11,11140,11140116,202112,H,M,50,T15,18.67,11.74,53.61
11,11140,11140119,202312,H,M,25,T21,19.75,3.04,18.86
11,11560,11560123,202305,H,F,20,T09,64.37,10.66,23.47
11,11140,11140150,202312,W,F,65,T06,60.92,25.49,26.21
11,11650,11650108,202209,H,M,10,T12,4671.61,96.25,2761.53
11,11140,11140141,202212,W,M,25,T18,10.95,11.92,25.08
11,11140,11140121,202112,H,M,30,T15,19.24,31.78,139.79
11,11140,11140126,202112,H,F,60,T21,13.57,0.91,2.94
11,11650,11650108,202309,W,M,25,T12,2368.43,6659.1,4143.48
11,11140,11140124,202205,H,M,30,T21,28.88,12.08,95.37
11,11140,11140123,202102,H,M,55,T09,4.4,4.05,10.75
11,11140,11140110,202306,H,M,20,T24,19.44,1.25,11.52
11,11140,11140160,202110,W,F,15,T09,1.47,0.0,7.27
11,11560,11560119,202304,W,M,65,T09,49.81,67.31,69.26
11,11560,11560130,202106,W,M,65,T21,31.38,0.65,9.02
11,11140,11140171,202205,W,F,50,T21,137.08,20.9,40.88
11,11560,11560132,202207,H,M,25,T06,2726.59,138.42,925.21
11,11140,11140108,202312,W,F,65,T21,24.49,2.22,4.15
11,11140,11140135,202109,W,M,60,T24,11.71,3.0,4.77
11,11140,11140153,202211,W,M,65,T24,19.03,0.86,3.78
11,11560,11560125,202109,W,M,25,T15,82.45,177.01,90.75
11,11650,11650106,202109,W,F,30,T09,843.15,1020.3,674.95
11,11140,11140160,202201,W,M,45,T18,7.88,23.15,80.95
11,11140,11140164,202302,H,F,70,T15,139.96,0.01,58.61
11,11140,11140141,202107,W,M,20,T09,2.34,5.54,10.25
11,11560,11560131,202203,H,M,70,T15,51.35,0.0,63.22
11,11140,11140138,202201,H,M,25,T15,47.66,16.02,141.4
11,11140,11140161,202307,H,F,35,T06,63.15,7.73,33.86
11,11560,11560102,202210,H,M,55,T18,33.6,4.95,37.0
11,11650,11650102,202207,H,F,25,T09,1074.27,211.6,934.77
11,11140,11140144,202106,H,F,20,T18,208.75,104.02,204.48
11,11140,11140171,202110,H,F,50,T09,111.91,23.62,71.07
11,11140,11140147,202308,H,M,30,T24,82.5,3.51,36.3
11,11140,11140165,202105,H,M,15,T21,133.86,0.0,51.53
11,11560,11560132,202306,H,F,10,T24,4178.5,42.62,953.46
11,11140,11140101,202201,H,F,15,T21,2.48,0.0,4.56
11,11140,11140130,202211,H,M,15,T24,6.42,0.0,6.77
11,11560,11560102,202303,W,F,35,T24,157.91,2.94,38.85
11,11560,11560109,202301,H,F,50,T09,191.25,29.07,111.05
11,11560,11560101,202208,W,F,40,T06,381.22,54.78,184.82
11,11560,11560107,202301,H,M,35,T18,180.55,11.88,137.68
11,11140,11140111,202308,H,M,10,T24,313.92,1.07,109.52
11,11140,11140106,202203,W,M,30,T24,2.48,1.1,4.35
11,11560,11560105,202302,H,F,30,T21,533.54,41.96,622.89
11,11140,11140127,202107,W,F,30,T21,8.61,11.29,37.34
11,11560,11560131,202201,H,F,20,T24,56.45,1.97,17.07
11,11560,11560115,202307,H,M,55,T09,308.62,59.2,180.26
11,11140,11140160,202104,W,M,45,T15,6.18,134.0,51.98
11,11650,11650110,202109,W,M,35,T21,76.73,8.29,27.86
11,11560,11560125,202108,W,F,20,T06,104.93,43.89,33.09
11,11140,11140141,202208,H,F,40,T09,4.79,2.66,13.28
11,11140,11140156,202210,H,F,15,T09,3.12,0.0,5.41
11,11140,11140172,202306,W,M,45,T18,19.07,14.02,25.17
11,11560,11560125,202203,H,F,55,T18,156.48,24.33,43.23
11,11140,11140120,202202,W,F,30,T24,53.73,4.74,18.4
11,11140,11140144,202110,H,F,30,T21,151.21,14.28,141.25
11,11560,11560123,202306,W,M,70,T24,190.24,0.0,26.38
11,11560,11560123,202105,W,M,65,T09,59.31,42.93,56.78
11,11140,11140123,202303,W,F,35,T12,10.67,30.62,19.68
11,11140,11140115,202110,H,F,25,T21,3.28,4.48,38.31
11,11140,11140167,202102,W,F,70,T21,27.51,0.0,34.07
11,11140,11140157,202205,H,F,70,T15,9.7,0.0,20.26
11,11560,11560106,202206,W,M,65,T12,42.93,32.96,73.32
11,11140,11140138,202109,W,M,40,T15,22.0,238.29,116.95
11,11560,11560111,202307,H,M,60,T15,106.91,20.18,64.58
11,11560,11560124,202207,W,F,50,T12,173.91,149.15,159.33
11,11560,11560127,202301,H,F,50,T06,248.98,14.86,44.59
11,11650,11650111,202112,W,F,20,T21,74.09,3.3,25.08
11,11650,11650103,202105,H,F,25,T24,404.35,21.07,51.63
11,11140,11140110,202104,H,F,60,T15,0.99,5.79,8.36
11,11140,11140151,202209,H,F,65,T09,20.36,9.17,14.38
11,11140,11140170,202106,H,M,35,T09,15.81,11.83,38.58
11,11140,11140138,202111,W,F,10,T12,32.87,0.07,11.7
11,11560,11560103,202305,H,M,45,T24,234.82,9.45,64.89
11,11140,11140162,202111,H,F,20,T09,1290.73,296.15,651.18
11,11140,11140115,202303,H,F,20,T15,52.59,86.84,197.48
11,11560,11560102,202202,W,M,30,T12,82.88,64.92,98.57
11,11650,11650110,202303,W,F,70,T09,84.08,0.0,79.59
11,11560,11560108,202304,W,F,45,T18,351.77,62.47,189.12
11,11560,11560117,202306,H,F,10,T24,164.08,0.91,24.05
11,11560,11560118,202312,H,M,65,T12,202.43,30.35,95.78
11,11140,11140128,202205,W,F,30,T06,8.4,15.98,20.38
11,11560,11560122,202208,W,F,60,T06,59.23,12.24,9.67
11,11650,11650110,202207,W,M,20,T18,61.83,5.56,37.73
11,11140,11140169,202309,W,F,15,T09,23.65,0.0,160.11
11,11140,11140116,202306,W,M,50,T09,52.14,165.2,150.55
11,11140,11140122,202104,H,M,70,T09,33.86,0.0,43.65
11,11140,11140139,202306,H,M,55,T21,11.04,1.19,4.01
11,11140,11140138,202203,H,F,70,T12,73.07,0.0,63.82
11,11140,11140128,202303,W,F,40,T21,28.51,3.61,9.04
11,11140,11140143,202208,H,M,70,T21,71.11,0.0,9.22
11,11560,11560115,202205,W,M,50,T09,111.76,185.52,178.2
11,11140,11140119,202112,H,F,10,T06,10.68,0.01,3.09
11,11140,11140161,202308,H,M,40,T12,45.82,17.02,72.58
11,11140,11140115,202212,H,F,55,T15,65.55,54.96,134.15
11,11650,11650103,202111,H,F,15,T24,399.03,0.0,51.4
11,11140,11140169,202102,W,M,60,T09,3.97,15.76,26.55
11,11560,11560110,202302,H,M,40,T24,2396.16,232.28,714.45
11,11560,11560133,202201,W,M,40,T09,986.89,303.14,735.91
11,11140,11140107,202106,H,M,35,T06,3.56,2.92,9.68
11,11560,11560104,202307,W,M,35,T09,228.4,237.32,325.05
11,11650,11650101,202303,W,F,25,T24,3614.37,105.75,412.02
11,11140,11140143,202102,W,F,35,T15,26.03,52.52,30.08
11,11560,11560123,202309,H,M,30,T21,99.23,6.14,39.74
11,11140,11140161,202112,W,M,55,T24,8.53,8.06,10.38
11,11140,11140154,202109,W,M,15,T21,5.81,0.0,5.57
11,11140,11140147,202303,W,F,25,T12,26.07,351.75,86.08
11,11140,11140167,202303,H,M,45,T15,62.52,36.2,176.19
11,11560,11560126,202106,H,F,10,T15,189.28,6.04,57.02
11,11140,11140166,202109,W,F,55,T18,31.95,78.24,87.02
11,11140,11140150,202305,W,F,20,T15,36.62,40.23,222.83
11,11650,11650111,202301,H,F,55,T21,80.13,0.92,13.81
11,11140,11140117,202210,W,M,15,T24,29.53,0.0,15.83
11,11140,11140171,202210,H,M,65,T24,98.69,6.06,15.55
11,11140,11140151,202109,W,F,65,T21,15.39,2.18,5.8
11,11560,11560129,202203,W,F,40,T09,131.72,203.45,56.14
11,11560,11560104,202207,W,M,65,T12,95.19,63.24,231.25
11,11140,11140147,202204,H,F,10,T15,6.7,0.0,33.92
11,11140,11140160,202306,W,M,50,T12,15.42,130.25,71.0
11,11650,11650103,202201,H,F,20,T06,342.89,17.77,64.71
11,11560,11560118,202208,H,F,55,T09,555.5,75.96,177.68
11,11140,11140114,202109,H,F,50,T18,19.49,7.96,60.53
11,11140,11140128,202103,W,M,70,T18,17.41,0.0,13.28
11,11140,11140126,202302,W,F,65,T12,23.46,37.86,49.77
11,11560,11560103,202202,H,F,35,T09,141.55,12.94,106.84
11,11650,11650106,202312,W,F,45,T06,1822.64,266.15,419.94
11,11140,11140108,202303,H,F,35,T15,5.53,7.21,17.43
11,11560,11560129,202307,H,F,25,T06,149.08,15.46,60.46
11,11650,11650106,202203,H,F,15,T06,1263.41,0.0,175.15
11,11560,11560101,202302,H,M,20,T24,387.12,28.42,169.22
11,11140,11140139,202309,W,M,40,T21,12.36,7.23,7.35
11,11560,11560127,202205,W,M,30,T21,245.37,48.15,109.72
11,11140,11140163,202103,W,M,50,T09,67.78,149.44,154.87
11,11560,11560122,202307,H,F,30,T24,64.7,1.79,12.31
11,11140,11140136,202310,H,M,50,T06,24.0,7.72,17.46
11,11560,11560111,202205,W,M,50,T24,193.17,9.75,38.4
11,11650,11650101,202110,H,M,10,T21,5223.86,40.53,731.58
11,11140,11140174,202202,H,M,65,T09,20.72,3.7,7.48
11,11140,11140112,202211,H,M,65,T24,80.74,8.58,13.68
11,11560,11560106,202101,H,M,55,T18,64.96,14.36,26.63
11,11560,11560131,202104,W,M,35,T09,37.01,29.66,100.63
11,11140,11140124,202206,H,F,70,T21,52.78,0.0,12.92
11,11140,11140142,202103,H,M,30,T24,14.77,1.76,12.43
11,11560,11560109,202312,W,F,45,T15,139.19,97.73,109.44
11,11140,11140114,202311,H,M,30,T24,178.03,11.62,87.59
11,11560,11560129,202109,W,M,20,T12,85.6,64.53,49.72
11,11140,11140140,202302,H,M,35,T24,10.35,0.82,4.36
11,11140,11140130,202202,W,F,65,T18,4.92,1.52,2.95
11,11140,11140167,202309,W,M,65,T12,31.66,44.9,112.41
11,11560,11560124,202201,H,M,15,T09,133.24,0.0,42.81
11,11140,11140169,202207,W,F,55,T15,15.99,28.46,32.68
11,11140,11140117,202312,W,F,60,T18,106.48,30.6,53.82
11,11140,11140107,202305,W,F,45,T24,45.23,0.65,2.11
11,11140,11140164,202112,W,F,20,T09,27.57,23.83,19.87
11,11140,11140131,202109,W,M,40,T18,13.99,73.61,62.66
11,11140,11140165,202208,W,M,10,T09,249.91,4.97,103.57
11,11560,11560120,202111,W,F,45,T15,49.35,54.09,56.43
11,11140,11140130,202210,W,F,20,T15,4.8,31.31,69.68
11,11140,11140131,202104,H,F,30,T21,4.06,2.98,20.47
11,11140,11140153,202108,H,M,65,T12,3.95,9.2,19.59
11,11140,11140131,202204,H,F,15,T15,5.35,0.0,23.02
11,11140,11140145,202101,W,M,45,T21,20.98,9.0,37.83
11,11140,11140137,202109,H,F,65,T21,10.53,0.56,3.08
11,11140,11140107,202207,H,M,20,T18,9.53,4.66,46.59
11,11140,11140130,202110,H,M,25,T21,2.46,0.9,14.89
11,11140,11140124,202112,W,M,30,T24,20.55,6.01,24.2
11,11560,11560123,202209,W,M,30,T06,117.56,56.65,44.55
11,11140,11140135,202203,H,M,65,T15,4.29,6.12,6.74
11,11140,11140115,202301,H,M,25,T21,77.25,16.32,67.22
11,11560,11560120,202307,H,F,15,T21,42.43,0.0,22.16
11,11140,11140159,202205,H,M,55,T21,19.31,6.24,13.48
11,11560,11560133,202306,H,F,65,T18,1336.92,123.92,258.45
11,11560,11560111,202307,H,F,40,T06,207.52,12.87,35.33
11,11560,11560127,202212,W,M,55,T21,221.04,18.83,72.52
11,11560,11560129,202308,W,M,40,T24,222.45,9.2,38.96
11,11140,11140140,202103,W,M,60,T09,1.98,10.21,8.54
11,11140,11140122,202109,H,M,50,T06,27.63,7.73,19.74
11,11140,11140101,202106,H,M,45,T18,2.4,10.54,23.72
11,11140,11140109,202204,W,F,15,T12,2.18,0.0,15.62
11,11140,11140130,202207,W,M,45,T21,11.1,1.92,14.36
11,11650,11650110,202202,H,F,20,T06,51.93,2.15,12.45
11,11140,11140121,202112,H,F,40,T12,34.14,35.13,112.61
11,11560,11560118,202212,H,F,15,T09,230.09,0.0,78.72
11,11650,11650106,202109,W,F,70,T21,1484.65,0.08,280.63
11,11560,11560110,202308,W,F,30,T21,2368.89,488.81,1093.96
11,11140,11140102,202207,H,M,65,T15,15.44,5.19,29.35
11,11140,11140111,202301,W,F,30,T15,82.31,664.81,533.7
11,11140,11140174,202301,W,M,10,T06,72.8,0.12,12.55
11,11560,11560123,202111,W,M,65,T06,88.18,21.02,41.08
11,11560,11560113,202110,W,F,70,T09,302.78,0.0,229.22
11,11140,11140120,202211,W,F,40,T09,77.22,214.81,214.68
11,11140,11140107,202211,H,F,10,T12,22.45,1.23,18.59
11,11140,11140172,202106,W,M,25,T18,3.78,5.08,7.77
11,11560,11560101,202308,W,F,30,T18,397.09,82.4,345.83
11,11650,11650111,202302,W,F,30,T15,30.22,25.43,33.65
11,11140,11140139,202108,W,F,30,T06,13.84,13.63,4.73
11,11140,11140160,202210,H,F,60,T24,8.38,0.64,3.59
11,11560,11560127,202301,W,M,65,T06,125.99,43.52,60.3
11,11140,11140140,202201,W,F,65,T15,1.4,1.76,4.93
11,11560,11560119,202107,W,M,20,T21,46.44,7.81,37.7
11,11140,11140127,202202,H,M,15,T18,10.44,0.0,41.05
11,11140,11140145,202212,W,F,10,T06,22.07,0.58,9.61
11,11650,11650110,202307,W,F,55,T15,54.34,42.73,44.27
11,11560,11560121,202110,W,M,50,T15,242.92,461.0,406.08
11,11650,11650111,202210,H,M,30,T18,62.65,12.11,72.86
11,11560,11560130,202308,H,F,10,T24,44.26,0.1,4.72
11,11140,11140103,202311,H,M,55,T15,105.19,46.35,187.26
11,11140,11140159,202109,W,F,50,T12,7.08,149.34,42.69
11,11140,11140170,202302,W,M,35,T12,13.97,201.74,101.06
11,11140,11140109,202308,H,F,10,T06,35.53,0.09,7.82
11,11140,11140164,202109,W,F,50,T12,38.3,63.91,54.31
11,11140,11140160,202202,H,F,25,T09,5.59,3.49,33.73
11,11140,11140116,202111,W,M,50,T24,24.5,3.02,13.92
11,11140,11140128,202205,W,M,10,T09,6.58,2.27,28.71
11,11140,11140111,202209,W,F,35,T09,48.99,496.86,352.39
11,11140,11140152,202110,W,M,10,T09,8.74,0.01,10.77
11,11560,11560109,202307,H,F,50,T06,267.01,25.33,50.8
11,11650,11650108,202312,W,M,10,T09,8866.6,328.1,4028.57
11,11140,11140147,202203,W,F,40,T09,12.28,188.2,47.77
11,11560,11560112,202108,H,F,40,T18,163.92,19.91,45.12
11,11650,11650110,202208,W,M,60,T12,32.32,32.25,125.75
11,11140,11140128,202206,H,M,55,T24,22.96,1.87,8.11
11,11560,11560134,202202,H,F,40,T21,48.3,3.35,10.42
11,11560,11560123,202103,H,M,70,T21,170.36,0.0,27.99
11,11140,11140173,202107,H,F,65,T21,17.18,1.36,1.71
11,11560,11560107,202101,H,M,40,T21,92.03,9.34,32.98
11,11140,11140116,202302,H,M,60,T21,62.94,3.8,22.96
11,11140,11140117,202111,W,F,50,T18,21.05,38.44,56.59
11,11140,11140112,202311,W,M,40,T09,141.42,591.34,385.78
11,11560,11560103,202107,W,M,15,T18,13.74,0.0,22.07
